source_url	source_url_normalized	ref	fact	bias
http://www.680news.com/	680news.com	https://mediabiasfactcheck.com/680-news/	high	center
http://jezebel.com/	jezebel.com	http://mediabiasfactcheck.com/jezebel/	mixed	left
http://www.takepart.com/	takepart.com	http://mediabiasfactcheck.com/takepart/	high	left
http://nautil.us/	nautil.us	http://mediabiasfactcheck.com/nautilus-magazine/	high	center
http://triblive.com/	triblive.com	http://mediabiasfactcheck.com/pittsburgh-tribune-review/	high	right-center
http://crimeresearch.org/	crimeresearch.org	http://mediabiasfactcheck.com/crime-prevention-research-center/	mixed	right
http://www.theoslotimes.com/	theoslotimes.com	http://mediabiasfactcheck.com/the-oslo-times/	high	left-center
http://www.euronews.com/	euronews.com	http://mediabiasfactcheck.com/euronews/	high	center
http://www.pennlive.com/	pennlive.com	http://mediabiasfactcheck.com/the-patriot-news/	high	left-center
http://toprightnews.com	toprightnews.com	https://mediabiasfactcheck.com/top-right-news/	low	extreme-right
http://www.newsobserver.com/	newsobserver.com	http://mediabiasfactcheck.com/raleigh-news-observer/	high	left-center
https://altoday.com/	altoday.com	https://mediabiasfactcheck.com/alabama-today/	high	center
http://humanprogress.org/	humanprogress.org	http://mediabiasfactcheck.com/human-progress/	mixed	right-center
https://conservativemedia.com/	conservativemedia.com	https://mediabiasfactcheck.com/conservative-media/	low	extreme-right
http://www.newsbiscuit.com/	newsbiscuit.com	http://mediabiasfactcheck.com/news-biscuit/	low	center
http://www.news24.com/	news24.com	http://mediabiasfactcheck.com/news24-south-africa/	high	center
http://www.chicagotribune.com/	chicagotribune.com	http://mediabiasfactcheck.com/chicago-tribune/	high	left-center
https://www.thelondoneconomic.com	thelondoneconomic.com	https://mediabiasfactcheck.com/the-london-economic/	mixed	left
http://www.ebar.com/	ebar.com	http://mediabiasfactcheck.com/bay-area-reporter/	high	left
http://consmovement.com/	consmovement.com	https://mediabiasfactcheck.com/conservative-movement/	low	extreme-right
http://www.youngcons.com/	youngcons.com	http://mediabiasfactcheck.com/young-conservatives/	mixed	right
http://reverbpress.com/	reverbpress.com	http://mediabiasfactcheck.com/reverb-press/	mixed	left
http://www.therebel.media/	therebel.media	http://mediabiasfactcheck.com/the-rebel/	mixed	right
https://www.inquirer.net/	inquirer.net	http://mediabiasfactcheck.com/philippine-daily-inquirer/	high	left-center
https://thelapine.ca/	thelapine.ca	http://mediabiasfactcheck.com/the-lapine/	low	center
http://newpol.org/	newpol.org	http://mediabiasfactcheck.com/new-politics-magazine/	high	left
http://www.economist.com/	economist.com	http://mediabiasfactcheck.com/the-economist/	high	center
https://newrepublic.com/	newrepublic.com	http://mediabiasfactcheck.com/new-republic/	high	left
https://www.lifesitenews.com/	lifesitenews.com	http://mediabiasfactcheck.com/life-site-news/	mixed	right
https://www.nextbigfuture.com	nextbigfuture.com	https://mediabiasfactcheck.com/next-big-future/	high	center
http://www.politifact.com/	politifact.com	http://mediabiasfactcheck.com/politifact/	high	center
http://tennesseestar.com/	tennesseestar.com	https://mediabiasfactcheck.com/the-tennessee-star/	high	right
https://www.pluralist.com	pluralist.com	https://mediabiasfactcheck.com/pluralist/	high	left-center
http://sbgi.net/	sbgi.net	https://mediabiasfactcheck.com/sinclair-broadcast-group/	mixed	right
https://thefloridasqueeze.com/	thefloridasqueeze.com	https://mediabiasfactcheck.com/the-florida-squeeze/	mixed	left
http://www.countercurrents.org/	countercurrents.org	http://mediabiasfactcheck.com/countercurrents-org/	high	left
https://newmatilda.com/	newmatilda.com	http://mediabiasfactcheck.com/new-matilda/	high	left-center
http://www.theverge.com/	theverge.com	http://mediabiasfactcheck.com/the-verge/	high	left-center
http://www.loonwatch.com/	loonwatch.com	http://mediabiasfactcheck.com/loonwatch/	low	extreme-left
https://www.dawn.com/	dawn.com	https://mediabiasfactcheck.com/dawn/	high	left-center
http://everydayfeminism.com/	everydayfeminism.com	http://mediabiasfactcheck.com/everyday-feminism/	high	left
https://www.weforum.org/	weforum.org	https://mediabiasfactcheck.com/world-economic-forum/	high	center
https://www.thereligionofpeace.com/	thereligionofpeace.com	https://mediabiasfactcheck.com/the-religion-of-peace/	low	extreme-right
https://voiceofeurope.com/	voiceofeurope.com	https://mediabiasfactcheck.com/voice-of-europe/	low	extreme-right
https://www.aclu.org/	aclu.org	http://mediabiasfactcheck.com/american-civil-liberties-union-aclu/	high	left-center
http://legalinsurrection.com/	legalinsurrection.com	http://mediabiasfactcheck.com/legal-insurrection/	mixed	right
http://poststar.com	poststar.com	https://mediabiasfactcheck.com/the-post-star/	high	center
https://www.eff.org/	eff.org	http://mediabiasfactcheck.com/electronic-frontier-foundation/	high	left-center
http://www.nationalcenter.org/	nationalcenter.org	https://mediabiasfactcheck.com/national-center-public-policy-research-ncppr/	mixed	right
http://bluenationreview.com/	bluenationreview.com	http://mediabiasfactcheck.com/blue-nation-review/	mixed	left
http://www.realclearpolitics.com/	realclearpolitics.com	http://mediabiasfactcheck.com/real-clear-politics/	high	right-center
https://thebaffler.com/	thebaffler.com	http://mediabiasfactcheck.com/the-baffler/	high	left-center
http://www.presstv.com/	presstv.com	http://mediabiasfactcheck.com/press-tv/	mixed	left-center
http://www.hoggwatch.com	hoggwatch.com	https://mediabiasfactcheck.com/hogg-watch/	low	extreme-right
http://lethbridgeherald.com/	lethbridgeherald.com	http://mediabiasfactcheck.com/lethbridge-herald/	high	left-center
http://www.valleynewslive.com/	valleynewslive.com	http://mediabiasfactcheck.com/red-river-valley-news/	high	right-center
http://highline.huffingtonpost.com	highline.huffingtonpost.com	https://mediabiasfactcheck.com/highline/	high	left-center
http://crosscut.com/	crosscut.com	http://mediabiasfactcheck.com/crosscut-com/	high	left-center
https://yesimright.com/	yesimright.com	http://mediabiasfactcheck.com/yes-im-right/	low	extreme-right
http://vidmax.com/	vidmax.com	http://mediabiasfactcheck.com/vidmax-2/	low	extreme-right
https://world.wng.org/	world.wng.org	http://mediabiasfactcheck.com/world-magazine/	mixed	right
https://www.thecipherbrief.com/	thecipherbrief.com	https://mediabiasfactcheck.com/the-cipher-brief/	high	center
http://www.codepink.org/	codepink.org	https://mediabiasfactcheck.com/code-pink/	mixed	left
https://www.leftscoop.com/	leftscoop.com	http://mediabiasfactcheck.com/leftscoop/	mixed	left
http://www.sltrib.com/	sltrib.com	http://mediabiasfactcheck.com/salt-lake-tribune/	high	left-center
http://ipatriot.com	ipatriot.com	https://mediabiasfactcheck.com/ipatriot/	mixed	right
http://www.news-gazette.com/	news-gazette.com	https://mediabiasfactcheck.com/news-gazette/	high	right-center
https://studionewsnetwork.com	studionewsnetwork.com	https://mediabiasfactcheck.com/studio-news-network/	low	right
http://www.mcall.com	mcall.com	https://mediabiasfactcheck.com/the-morning-call/	high	center
http://conservativetribune.com/	conservativetribune.com	http://mediabiasfactcheck.com/conservative-tribune/	low	extreme-right
http://www.dailysabah.com/	dailysabah.com	http://mediabiasfactcheck.com/daily-sabah/	mixed	right
https://www.oneindia.com/	oneindia.com	https://mediabiasfactcheck.com/oneindia/	mixed	left-center
http://newsthump.com/	newsthump.com	http://mediabiasfactcheck.com/news-thump/	low	center
https://bullshitnews.org/	bullshitnews.org	https://mediabiasfactcheck.com/bullshit-news/	low	center
https://ncse.com/	ncse.com	http://mediabiasfactcheck.com/national-center-for-science-education-ncse/	high	center
https://renewedright.com	renewedright.com	https://mediabiasfactcheck.com/renewedright-com/	mixed	right
https://www.transparency.org/	transparency.org	http://mediabiasfactcheck.com/transparency-international/	high	center
https://www.adaa.org/	adaa.org	http://mediabiasfactcheck.com/anxiety-and-depression-association-of-america-adaa/	high	center
http://www.alternet.org/	alternet.org	http://mediabiasfactcheck.com/alternet/	mixed	left
http://www.puppetstringnews.com/	puppetstringnews.com	https://mediabiasfactcheck.com/puppet-string-news/	low	extreme-right
https://calwatchdog.com	calwatchdog.com	https://mediabiasfactcheck.com/calwatchdog-com/	high	left-center
http://www.sfchronicle.com/	sfchronicle.com	http://mediabiasfactcheck.com/san-francisco-chronicle/	high	left-center
http://www.progressivestoday.com/	progressivestoday.com	http://mediabiasfactcheck.com/progressives-today/	low	extreme-right
http://projectcensored.org/	projectcensored.org	https://mediabiasfactcheck.com/project-censored/	high	left
http://billmoyers.com/	billmoyers.com	http://mediabiasfactcheck.com/billmoyers-com/	high	left-center
https://www.fastcompany.com/	fastcompany.com	https://mediabiasfactcheck.com/fast-company-magazine/	high	left-center
http://www.dailysquib.co.uk/	dailysquib.co.uk	https://mediabiasfactcheck.com/the-daily-squib/	low	center
http://www.citypaper.com/	citypaper.com	https://mediabiasfactcheck.com/baltimore-city-paper/	mixed	left
https://www.jihadwatch.org/	jihadwatch.org	http://mediabiasfactcheck.com/jihad-watch/	low	extreme-right
http://thepeoplestruth.com/	thepeoplestruth.com	https://mediabiasfactcheck.com/the-peoples-truth/	low	extreme-right
http://www.financialexpress.com/	financialexpress.com	http://mediabiasfactcheck.com/financial-express/	high	center
https://conservativedailypost.com/	conservativedailypost.com	http://mediabiasfactcheck.com/conservative-daily-post/	low	extreme-right
http://www.smirkingchimp.com/	smirkingchimp.com	https://mediabiasfactcheck.com/smirking-chimp/	high	left
http://www.pacificresearch.org/home/	pacificresearch.org-home	http://mediabiasfactcheck.com/pacific-research-institute/	high	right-center
http://truthbetold.news/	truthbetold.news	http://mediabiasfactcheck.com/truth-be-told/	high	center
http://thepeoplescube.com	thepeoplescube.com	https://mediabiasfactcheck.com/the-peoples-cube/	low	center
http://patrioticviralnews.com/	patrioticviralnews.com	http://mediabiasfactcheck.com/patriotic-viral-news/	low	extreme-right
http://www.thenewcivilrightsmovement.com/	thenewcivilrightsmovement.com	http://mediabiasfactcheck.com/the-new-civil-rights-movement/	mixed	left
http://www.bipartisanreport.com/	bipartisanreport.com	http://mediabiasfactcheck.com/bipartisan-report/	low	extreme-left
http://www.viralthread.com/	viralthread.com	https://mediabiasfactcheck.com/viral-thread/	mixed	center
https://concernedwomen.org/blog/	concernedwomen.org-blog	https://mediabiasfactcheck.com/concerned-women-america/	low	extreme-right
http://thehardtimes.net/	thehardtimes.net	http://mediabiasfactcheck.com/the-hard-times/	low	center
http://trib.com	trib.com	https://mediabiasfactcheck.com/casper-star-tribune/	high	center
https://ntknetwork.com	ntknetwork.com	https://mediabiasfactcheck.com/ntk-network/	mixed	right
http://www.thatsnonsense.com/	thatsnonsense.com	http://mediabiasfactcheck.com/thats-nonsense/	high	center
http://www.denverpost.com/	denverpost.com	http://mediabiasfactcheck.com/denver-post/	high	left-center
http://www.telesurtv.net/english/	telesurtv.net-english	http://mediabiasfactcheck.com/telesur/	mixed	left
http://www.metro.us/	metro.us	http://mediabiasfactcheck.com/metro/	high	left-center
http://www.npr.org/sections/news/	npr.org-sections-news	http://mediabiasfactcheck.com/npr/	high	left-center
https://judicialnetwork.com/	judicialnetwork.com	http://mediabiasfactcheck.com/judicial-crisis-network/	mixed	right
http://www.dailykos.com/	dailykos.com	http://mediabiasfactcheck.com/daily-kos/	mixed	left
http://speisa.com/	speisa.com	https://mediabiasfactcheck.com/speisa/	low	extreme-right
http://montrealgazette.com/	montrealgazette.com	http://mediabiasfactcheck.com/montreal-gazette/	high	left-center
https://www.thequint.com/	thequint.com	https://mediabiasfactcheck.com/the-quint/	mixed	right-center
http://outlook.monmouth.edu/	outlook.monmouth.edu	http://mediabiasfactcheck.com/the-outlook-monmouth-university/	high	center
https://aclj.org/	aclj.org	https://mediabiasfactcheck.com/american-center-law-justice-aclj/	mixed	right
http://elpais.com/elpais/inenglish.html	elpais.com-elpais-inenglish.html	http://mediabiasfactcheck.com/el-pais/	high	left-center
https://tytnetwork.com/	tytnetwork.com	http://mediabiasfactcheck.com/the-young-turks/	high	left
https://www.geneticliteracyproject.org/	geneticliteracyproject.org	http://mediabiasfactcheck.com/genetic-literacy-project/	high	center
https://nowthisnews.com/	nowthisnews.com	http://mediabiasfactcheck.com/nowthis-news/	mixed	left
http://www.againstcronycapitalism.org/	againstcronycapitalism.org	http://mediabiasfactcheck.com/against-crony-capitialism/	mixed	right
http://gotnews.com/	gotnews.com	https://mediabiasfactcheck.com/gotnews/	low	extreme-right
http://other98.com/	other98.com	http://mediabiasfactcheck.com/the-other-98/	mixed	left
http://thinkprogress.org/	thinkprogress.org	http://mediabiasfactcheck.com/think-progress/	mixed	left
http://personalliberty.com/	personalliberty.com	http://mediabiasfactcheck.com/personal-liberty/	low	extreme-right
http://www.star-telegram.com/	star-telegram.com	http://mediabiasfactcheck.com/star-telegram/	high	right-center
http://www.trumpservativenews.info	trumpservativenews.info	https://mediabiasfactcheck.com/trumpservative-news/	low	extreme-right
http://viraldevil.com	viraldevil.com	http://mediabiasfactcheck.com/viral-devil/	low	center
http://www.votevets.org/	votevets.org	http://mediabiasfactcheck.com/votevets-org/	high	left-center
http://www.bizpacreview.com/	bizpacreview.com	http://mediabiasfactcheck.com/bizpac-review/	mixed	right
http://www.usatoday.com/	usatoday.com	http://mediabiasfactcheck.com/usa-today-2/	high	center
https://thehornnews.com/	thehornnews.com	http://mediabiasfactcheck.com/the-horn-news/	low	extreme-right
https://colombiareports.com	colombiareports.com	https://mediabiasfactcheck.com/columbia-reports/	mixed	left-center
http://www.focusonthefamily.com/	focusonthefamily.com	http://mediabiasfactcheck.com/focus-on-the-family/	low	extreme-right
http://heavy.com/	heavy.com	http://mediabiasfactcheck.com/heavy/	high	left-center
http://rightalerts.com/	rightalerts.com	https://mediabiasfactcheck.com/right-alerts/	low	extreme-right
http://www.allthatsfab.com/	allthatsfab.com	http://mediabiasfactcheck.com/all-thats-fab/	mixed	left
http://www.globetoday.com/	globetoday.com	https://mediabiasfactcheck.com/globe-today/	mixed	left
http://fortnightlyreview.co.uk/	fortnightlyreview.co.uk	https://mediabiasfactcheck.com/fortnightly-review/	high	right-center
http://prospect.org/	prospect.org	http://mediabiasfactcheck.com/the-american-prospect/	high	left
http://www.fairus.org/	fairus.org	http://mediabiasfactcheck.com/the-federation-for-american-immigration-reform-fair/	low	extreme-right
http://www.judicialwatch.org/	judicialwatch.org	http://mediabiasfactcheck.com/judicial-watch/	mixed	right
http://www.sfgate.com/	sfgate.com	http://mediabiasfactcheck.com/sfgate/	high	left-center
http://www.businessinsider.com/	businessinsider.com	http://mediabiasfactcheck.com/business-insider/	high	left-center
http://deepstatenation.com	deepstatenation.com	https://mediabiasfactcheck.com/deepstatenation-com/	mixed	left
http://ir.net/	ir.net	https://mediabiasfactcheck.com/independent-reporter-ir-net/	mixed	left
http://elitedaily.com/	elitedaily.com	http://mediabiasfactcheck.com/elite-daily/	mixed	left
http://www.chroniclesofdemocracy.com/	chroniclesofdemocracy.com	http://mediabiasfactcheck.com/chronicles-of-democracy/	high	left
http://mtstandard.com	mtstandard.com	https://mediabiasfactcheck.com/montana-standard/	high	center
http://www.esquire.com/	esquire.com	http://mediabiasfactcheck.com/esquire-magazine/	high	left
http://takimag.com/	takimag.com	https://mediabiasfactcheck.com/takis-magazine/	low	extreme-right
https://squawker.org/	squawker.org	https://mediabiasfactcheck.com/squawker/	low	extreme-right
https://www.americanewshub.com	americanewshub.com	https://mediabiasfactcheck.com/american-news-hub/	mixed	right
https://morningconsult.com/	morningconsult.com	http://mediabiasfactcheck.com/morning-consult/	high	left-center
http://www.carbonated.tv/	carbonated.tv	http://mediabiasfactcheck.com/carbonated-tv/	high	left
http://pmnightlynews.com/	pmnightlynews.com	http://mediabiasfactcheck.com/pm-nightly-news/	low	extreme-right
http://www.gopusa.com/	gopusa.com	https://mediabiasfactcheck.com/gopusa/	mixed	right
https://www.icij.org/	icij.org	http://mediabiasfactcheck.com/international-consortium-of-investigative-journalists/	high	center
http://www.9news.com.au/	9news.com.au	http://mediabiasfactcheck.com/9-news-australia/	high	right-center
https://newint.org/	newint.org	http://mediabiasfactcheck.com/new-internationalist/	high	left
http://www.inquisitr.com/news/	inquisitr.com-news	http://mediabiasfactcheck.com/inquisitr/	mixed	left-center
https://www.fwweekly.com/	fwweekly.com	https://mediabiasfactcheck.com/fort-worth-weekly/	high	left-center
https://www.consumerreports.org	consumerreports.org	https://mediabiasfactcheck.com/consumer-reports/	high	center
http://trueviralnews.com/	trueviralnews.com	https://mediabiasfactcheck.com/true-viral-news/	high	center
http://politicalsitenews.com	politicalsitenews.com	https://mediabiasfactcheck.com/political-site-news/	low	extreme-right
http://www.dailymail.co.uk/ushome/index.html	dailymail.co.uk	http://mediabiasfactcheck.com/daily-mail/	mixed	right
https://techcrunch.com	techcrunch.com	https://mediabiasfactcheck.com/techcrunch/	high	left-center
https://www.recode.net/	recode.net	https://mediabiasfactcheck.com/recode/	high	center
https://stepfeed.com	stepfeed.com	https://mediabiasfactcheck.com/stepfeed/	mixed	left-center
http://www.thefiscaltimes.com/	thefiscaltimes.com	http://mediabiasfactcheck.com/the-fiscal-times/	high	right-center
https://conservativetoday.com	conservativetoday.com	https://mediabiasfactcheck.com/conservative-today/	mixed	right
http://www.pri.org/	pri.org	http://mediabiasfactcheck.com/public-radio-international-pri/	high	left-center
http://www.syriana-analysis.com	syriana-analysis.com	https://mediabiasfactcheck.com/syriana-analysis/	mixed	left
http://www.jordantimes.com/	jordantimes.com	https://mediabiasfactcheck.com/the-jordan-times/	high	center
https://www.opednews.com/	opednews.com	http://mediabiasfactcheck.com/opednews-oen/	mixed	left
http://www.lohud.com/	lohud.com	http://mediabiasfactcheck.com/the-journal-news/	high	left-center
http://www.cato.org/regulation/	cato.org-regulation	http://mediabiasfactcheck.com/regulation-magazine/	mixed	right-center
http://www.clickhole.com/	clickhole.com	http://mediabiasfactcheck.com/clickhole/	low	center
http://grist.org/	grist.org	http://mediabiasfactcheck.com/grist/	high	left-center
http://www.wnd.com/	wnd.com	http://mediabiasfactcheck.com/world-net-daily-wnd/	mixed	right
http://www.breitbartunmasked.com/	breitbartunmasked.com	http://mediabiasfactcheck.com/breitbart-unmasked/	mixed	left
http://www.geologyin.com/	geologyin.com	http://mediabiasfactcheck.com/geology-in/	high	center
https://www.progressiveliberal.net	progressiveliberal.net	https://mediabiasfactcheck.com/progressive-liberal/	mixed	left
http://www.amren.com/	amren.com	http://mediabiasfactcheck.com/american-renaissance-magazine/	low	extreme-right
http://act.tv	act.tv	https://mediabiasfactcheck.com/act-tv/	high	left
http://www.wionews.com/	wionews.com	https://mediabiasfactcheck.com/wion-world-one-news/	mixed	center
http://www.baltimoresun.com/	baltimoresun.com	http://mediabiasfactcheck.com/baltimore-sun/	high	left-center
https://www.adflegal.org/	adflegal.org	https://mediabiasfactcheck.com/alliance-defending-freedom/	low	extreme-right
http://www.guns.com	guns.com	https://mediabiasfactcheck.com/guns-com/	high	right-center
https://www.getreligion.org/	getreligion.org	https://mediabiasfactcheck.com/get-religion/	mixed	right
http://www.webmd.com/	webmd.com	http://mediabiasfactcheck.com/webmd/	high	center
https://www.chroniclesmagazine.org/	chroniclesmagazine.org	http://mediabiasfactcheck.com/chronicles-magazine-rockford/	mixed	right
https://www.alec.org	alec.org	https://mediabiasfactcheck.com/american-legislative-exchange-council-alec/	mixed	right
http://www.nzherald.co.nz	nzherald.co.nz	https://mediabiasfactcheck.com/new-zealand-herald/	high	center
https://thewalrus.ca/	thewalrus.ca	http://mediabiasfactcheck.com/the-walrus/	high	left
http://canadafreepress.com/	canadafreepress.com	http://mediabiasfactcheck.com/canada-free-press/	mixed	right
https://rantt.com	rantt.com	https://mediabiasfactcheck.com/rantt-media/	high	left
http://www.americansforprosperity.org	americansforprosperity.org	http://mediabiasfactcheck.com/americans-for-prosperity/	mixed	right
http://medicalxpress.com/	medicalxpress.com	http://mediabiasfactcheck.com/medicalxpress/	high	center
http://www.jpost.com/Jerusalem-Report	jpost.com-Jerusalem-Report	http://mediabiasfactcheck.com/the-jerusalem-report/	high	left-center
https://www.courthousenews.com	courthousenews.com	https://mediabiasfactcheck.com/courthouse-news-service/	high	center
http://chicagoreporter.com/	chicagoreporter.com	http://mediabiasfactcheck.com/the-chicago-reporter/	high	left-center
https://www.aei.org/	aei.org	http://mediabiasfactcheck.com/american-enterprise-institute/	mixed	right
http://www.seattlepi.com/	seattlepi.com	http://mediabiasfactcheck.com/seattle-post-intelligencer/	high	left-center
http://thehill.com/	thehill.com	http://mediabiasfactcheck.com/the-hill/	mixed	left-center
https://www.10news.one/	10news.one	https://mediabiasfactcheck.com/10news-one/	low	extreme-right
http://www.tmn.today/	tmn.today	http://mediabiasfactcheck.com/tell-me-now/	low	extreme-right
https://international.thenewslens.com/	international.thenewslens.com	https://mediabiasfactcheck.com/the-news-lens/	high	right-center
http://www.oaoa.com	oaoa.com	https://mediabiasfactcheck.com/odessa-american/	high	right-center
http://littlegreenfootballs.com/	littlegreenfootballs.com	http://mediabiasfactcheck.com/little-green-footballs/	mixed	left
https://www.acpeds.org/	acpeds.org	http://mediabiasfactcheck.com/american-college-of-pediatricians/	low	right
https://o4anews.com/	o4anews.com	http://mediabiasfactcheck.com/overpasses-for-america/	low	extreme-right
https://euobserver.com/	euobserver.com	http://mediabiasfactcheck.com/eu-observer/	high	left-center
http://www.washingtontimes.com/	washingtontimes.com	http://mediabiasfactcheck.com/washington-times/	high	right-center
http://therightstuff.biz/	therightstuff.biz	http://mediabiasfactcheck.com/the-right-stuff/	low	extreme-right
https://understandrealitythroughscience.blogspot.com/	understandrealitythroughscience.blogspot.com	http://mediabiasfactcheck.com/understand-reality-through-science/	high	center
http://tribunist.com/	tribunist.com	http://mediabiasfactcheck.com/tribunist/	mixed	right
http://worldnewsdailyreport.com/	worldnewsdailyreport.com	https://mediabiasfactcheck.com/world-news-daily/	low	center
http://economyincrisis.org/	economyincrisis.org	http://mediabiasfactcheck.com/economy-in-crisis/	mixed	left
http://realtimepolitics.com/	realtimepolitics.com	http://mediabiasfactcheck.com/real-time-politics/	low	extreme-left
http://en-volve.com/	en-volve.com	http://mediabiasfactcheck.com/en-volve/	low	extreme-right
http://timesofindia.indiatimes.com/	timesofindia.indiatimes.com	http://mediabiasfactcheck.com/times-of-india/	high	center
http://www.memeorandum.com/	memeorandum.com	https://mediabiasfactcheck.com/memeorandum/	mixed	center
http://www.dailypresser.com/	dailypresser.com	https://mediabiasfactcheck.com/daily-presser/	low	extreme-right
http://indiatoday.intoday.in/	indiatoday.intoday.in	https://mediabiasfactcheck.com/india-today/	high	center
https://www.fairobserver.com	fairobserver.com	https://mediabiasfactcheck.com/fair-observer/	high	center
https://www.japantoday.com/	japantoday.com	http://mediabiasfactcheck.com/japan-today/	high	right-center
https://www.thesaturdaypaper.com.au/	thesaturdaypaper.com.au	https://mediabiasfactcheck.com/the-saturday-paper/	high	left-center
http://www.hillarybeattrump.org/	hillarybeattrump.org	http://mediabiasfactcheck.com/hillary-beat-trump/	low	center
http://therightscoop.com/	therightscoop.com	http://mediabiasfactcheck.com/the-right-scoop/	high	right
http://www.vdare.com/	vdare.com	http://mediabiasfactcheck.com/vdare/	low	extreme-right
http://dailyworldinformation.com	dailyworldinformation.com	https://mediabiasfactcheck.com/daily-world-information/	low	extreme-right
http://freedomsfinalstand.com/	freedomsfinalstand.com	http://mediabiasfactcheck.com/freedoms-final-stand/	low	extreme-right
https://www.hrw.org/	hrw.org	http://mediabiasfactcheck.com/human-rights-watch/	high	left-center
https://stubhillnews.com/	stubhillnews.com	http://mediabiasfactcheck.com/stubhill-news/	low	center
http://www.exposinggovernment.com	exposinggovernment.com	https://mediabiasfactcheck.com/exposing-government/	low	extreme-right
http://www.sun-sentinel.com/	sun-sentinel.com	http://mediabiasfactcheck.com/south-florida-sun-sentinel/	high	right-center
http://tucson.com/	tucson.com	http://mediabiasfactcheck.com/arizona-daily-star/	high	left-center
http://www.castanet.net/	castanet.net	http://mediabiasfactcheck.com/castanet/	high	center
http://londonwebnews.com/	londonwebnews.com	https://mediabiasfactcheck.com/london-web-news/	low	extreme-left
http://www.thewhim.com/	thewhim.com	http://mediabiasfactcheck.com/the-whim/	high	center
http://www.newstatesman.com/	newstatesman.com	http://mediabiasfactcheck.com/new-statesman/	high	left
https://www.policyed.org/	policyed.org	http://mediabiasfactcheck.com/policyed/	high	right-center
http://www.wsj.com/	wsj.com	http://mediabiasfactcheck.com/wall-street-journal/	high	right-center
https://www.ff.org	ff.org	https://mediabiasfactcheck.com/frontiers-of-freedom/	mixed	right
http://thetruthdivision.com/	thetruthdivision.com	http://mediabiasfactcheck.com/the-truth-division/	low	extreme-right
http://humanevents.com/	humanevents.com	http://mediabiasfactcheck.com/human-events/	mixed	right
https://newromantimes.com/	newromantimes.com	http://mediabiasfactcheck.com/new-roman-times/	low	center
http://gulfnews.com/	gulfnews.com	http://mediabiasfactcheck.com/gulf-news/	high	right-center
https://budapestbeacon.com/	budapestbeacon.com	https://mediabiasfactcheck.com/the-budapest-beacon/	high	left-center
http://libertyunyielding.com/	libertyunyielding.com	http://mediabiasfactcheck.com/liberty-unyielding/	mixed	right
http://www.chinadaily.com.cn/	chinadaily.com.cn	http://mediabiasfactcheck.com/china-daily/	high	center
https://www.migrationpolicy.org	migrationpolicy.org	https://mediabiasfactcheck.com/migration-policy-institute/	high	left-center
http://www.governing.com/	governing.com	http://mediabiasfactcheck.com/governing-magazine/	high	left-center
https://www.speakgov.com/	speakgov.com	https://mediabiasfactcheck.com/speakgov-com/	low	extreme-right
http://ladylibertysnews.com/	ladylibertysnews.com	http://mediabiasfactcheck.com/lady-liberty-news/	low	extreme-right
http://www.foxnews.com/	foxnews.com	http://mediabiasfactcheck.com/fox-news/	mixed	right
https://www.verywell.com	verywell.com	https://mediabiasfactcheck.com/verywell/	high	center
http://newsheist.com/	newsheist.com	http://mediabiasfactcheck.com/news-heist/	mixed	right-center
http://www.sungazette.com/	sungazette.com	https://mediabiasfactcheck.com/williamsport-sun-gazette/	high	right-center
http://www.euractiv.com/	euractiv.com	http://mediabiasfactcheck.com/euractiv/	mixed	left-center
http://crooksandliars.com/	crooksandliars.com	http://mediabiasfactcheck.com/crooks-and-liars/	mixed	left
https://leadstories.com/	leadstories.com	https://mediabiasfactcheck.com/lead-stories/	high	center
http://shareblue.com/	shareblue.com	http://mediabiasfactcheck.com/shareblue/	mixed	left
https://deadspin.com/	deadspin.com	https://mediabiasfactcheck.com/deadspin/	high	left
https://www.universitybusiness.com/	universitybusiness.com	http://mediabiasfactcheck.com/university-business/	high	left-center
http://conservativepost.com/	conservativepost.com	http://mediabiasfactcheck.com/conservative-post/	low	extreme-right
https://clarionproject.org/	clarionproject.org	http://mediabiasfactcheck.com/clarion-project/	low	extreme-right
http://napavalleyregister.com	napavalleyregister.com	https://mediabiasfactcheck.com/napa-valley-register/	high	center
https://www.heartland.org/	heartland.org	http://mediabiasfactcheck.com/heartland-institute/	mixed	right
https://sojo.net/	sojo.net	http://mediabiasfactcheck.com/sojourners-soho/	high	left-center
http://www.callthecops.net/	callthecops.net	http://mediabiasfactcheck.com/call-the-cops/	low	center
http://truthuncensored.net/	truthuncensored.net	https://mediabiasfactcheck.com/truth-uncensored/	low	extreme-right
http://www.popularmechanics.com/	popularmechanics.com	http://mediabiasfactcheck.com/popular-mechanics/	high	center
http://www.capoliticalreview.com/	capoliticalreview.com	http://mediabiasfactcheck.com/california-political-review/	high	right-center
http://www.truthdig.com/	truthdig.com	http://mediabiasfactcheck.com/truthdig/	high	left
https://adobochronicles.com/	adobochronicles.com	http://mediabiasfactcheck.com/the-adobo-chronicles/	low	center
https://www.timeslive.co.za/	timeslive.co.za	https://mediabiasfactcheck.com/times-of-south-africa-times-live/	mixed	right-center
http://thehayride.com/	thehayride.com	https://mediabiasfactcheck.com/the-hayride/	high	right
https://toinformistoinfluence.com/	toinformistoinfluence.com	http://mediabiasfactcheck.com/to-inform-is-to-influence/	high	left-center
https://herald-review.com	herald-review.com	https://mediabiasfactcheck.com/herald-review-illinois/	high	center
