source_url,source_url_processed,URL,fact,bias
http://www.kentucky.com/,kentucky.com,http://mediabiasfactcheck.com/lexington-herald-leader/,HIGH,left-center
http://dailysignal.com/,dailysignal.com,http://mediabiasfactcheck.com/daily-signal/,MIXED,right
http://www.courier-journal.com/,courier-journal.com,http://mediabiasfactcheck.com/the-courier-journal/,HIGH,left-center
http://vancouversun.com/,vancouversun.com,http://mediabiasfactcheck.com/vancouver-sun/,HIGH,left-center
http://www.timescolonist.com/,timescolonist.com,http://mediabiasfactcheck.com/times-colonist/,HIGH,left-center
https://techxplore.com/,techxplore.com,http://mediabiasfactcheck.com/techxplore/,HIGH,center
http://www.dailyrecord.com/,dailyrecord.com,http://mediabiasfactcheck.com/daily-record/,HIGH,center
http://www.vivaliberty.com/,vivaliberty.com,http://mediabiasfactcheck.com/vivaliberty/,MIXED,right
http://newsite.thehindu.com/,newsite.thehindu.com,http://mediabiasfactcheck.com/the-hindu/,HIGH,left-center
http://www.scotusblog.com/,scotusblog.com,http://mediabiasfactcheck.com/scotusblog/,HIGH,center
http://www.dailynews.com/,dailynews.com,http://mediabiasfactcheck.com/los-angeles-daily-news/,HIGH,right-center
https://www.hcn.org,hcn.org,https://mediabiasfactcheck.com/high-country-news/,HIGH,left-center
http://www.680news.com/,680news.com,https://mediabiasfactcheck.com/680-news/,HIGH,center
http://jezebel.com/,jezebel.com,http://mediabiasfactcheck.com/jezebel/,MIXED,left
http://www.takepart.com/,takepart.com,http://mediabiasfactcheck.com/takepart/,HIGH,left
http://nautil.us/,nautil.us,http://mediabiasfactcheck.com/nautilus-magazine/,HIGH,center
http://triblive.com/,triblive.com,http://mediabiasfactcheck.com/pittsburgh-tribune-review/,HIGH,right-center
http://crimeresearch.org/,crimeresearch.org,http://mediabiasfactcheck.com/crime-prevention-research-center/,MIXED,right
http://www.theoslotimes.com/,theoslotimes.com,http://mediabiasfactcheck.com/the-oslo-times/,HIGH,left-center
http://www.euronews.com/,euronews.com,http://mediabiasfactcheck.com/euronews/,HIGH,center
http://www.pennlive.com/,pennlive.com,http://mediabiasfactcheck.com/the-patriot-news/,HIGH,left-center
http://toprightnews.com,toprightnews.com,https://mediabiasfactcheck.com/top-right-news/,LOW,extreme-right
http://www.newsobserver.com/,newsobserver.com,http://mediabiasfactcheck.com/raleigh-news-observer/,HIGH,left-center
https://altoday.com/,altoday.com,https://mediabiasfactcheck.com/alabama-today/,HIGH,center
http://humanprogress.org/,humanprogress.org,http://mediabiasfactcheck.com/human-progress/,MIXED,right-center
https://conservativemedia.com/,conservativemedia.com,https://mediabiasfactcheck.com/conservative-media/,LOW,extreme-right
http://www.newsbiscuit.com/,newsbiscuit.com,http://mediabiasfactcheck.com/news-biscuit/,LOW,center
http://www.news24.com/,news24.com,http://mediabiasfactcheck.com/news24-south-africa/,HIGH,center
http://www.chicagotribune.com/,chicagotribune.com,http://mediabiasfactcheck.com/chicago-tribune/,HIGH,left-center
https://www.thelondoneconomic.com,thelondoneconomic.com,https://mediabiasfactcheck.com/the-london-economic/,MIXED,left
http://www.ebar.com/,ebar.com,http://mediabiasfactcheck.com/bay-area-reporter/,HIGH,left
http://consmovement.com/,consmovement.com,https://mediabiasfactcheck.com/conservative-movement/,LOW,extreme-right
http://www.youngcons.com/,youngcons.com,http://mediabiasfactcheck.com/young-conservatives/,MIXED,right
http://reverbpress.com/,reverbpress.com,http://mediabiasfactcheck.com/reverb-press/,MIXED,left
http://www.therebel.media/,therebel.media,http://mediabiasfactcheck.com/the-rebel/,MIXED,right
https://www.inquirer.net/,inquirer.net,http://mediabiasfactcheck.com/philippine-daily-inquirer/,HIGH,left-center
https://thelapine.ca/,thelapine.ca,http://mediabiasfactcheck.com/the-lapine/,LOW,center
http://newpol.org/,newpol.org,http://mediabiasfactcheck.com/new-politics-magazine/,HIGH,left
http://www.economist.com/,economist.com,http://mediabiasfactcheck.com/the-economist/,HIGH,center
https://newrepublic.com/,newrepublic.com,http://mediabiasfactcheck.com/new-republic/,HIGH,left
https://www.lifesitenews.com/,lifesitenews.com,http://mediabiasfactcheck.com/life-site-news/,MIXED,right
https://www.nextbigfuture.com,nextbigfuture.com,https://mediabiasfactcheck.com/next-big-future/,HIGH,center
http://www.politifact.com/,politifact.com,http://mediabiasfactcheck.com/politifact/,HIGH,center
http://tennesseestar.com/,tennesseestar.com,https://mediabiasfactcheck.com/the-tennessee-star/,HIGH,right
https://www.pluralist.com,pluralist.com,https://mediabiasfactcheck.com/pluralist/,HIGH,left-center
http://sbgi.net/,sbgi.net,https://mediabiasfactcheck.com/sinclair-broadcast-group/,MIXED,right
https://thefloridasqueeze.com/,thefloridasqueeze.com,https://mediabiasfactcheck.com/the-florida-squeeze/,MIXED,left
http://www.countercurrents.org/,countercurrents.org,http://mediabiasfactcheck.com/countercurrents-org/,HIGH,left
https://newmatilda.com/,newmatilda.com,http://mediabiasfactcheck.com/new-matilda/,HIGH,left-center
http://www.theverge.com/,theverge.com,http://mediabiasfactcheck.com/the-verge/,HIGH,left-center
http://www.loonwatch.com/,loonwatch.com,http://mediabiasfactcheck.com/loonwatch/,LOW,extreme-left
https://www.dawn.com/,dawn.com,https://mediabiasfactcheck.com/dawn/,HIGH,left-center
http://everydayfeminism.com/,everydayfeminism.com,http://mediabiasfactcheck.com/everyday-feminism/,HIGH,left
https://www.weforum.org/,weforum.org,https://mediabiasfactcheck.com/world-economic-forum/,HIGH,center
https://www.thereligionofpeace.com/,thereligionofpeace.com,https://mediabiasfactcheck.com/the-religion-of-peace/,LOW,extreme-right
https://voiceofeurope.com/,voiceofeurope.com,https://mediabiasfactcheck.com/voice-of-europe/,LOW,extreme-right
https://www.aclu.org/,aclu.org,http://mediabiasfactcheck.com/american-civil-liberties-union-aclu/,HIGH,left-center
http://legalinsurrection.com/,legalinsurrection.com,http://mediabiasfactcheck.com/legal-insurrection/,MIXED,right
http://poststar.com,poststar.com,https://mediabiasfactcheck.com/the-post-star/,HIGH,center
https://www.eff.org/,eff.org,http://mediabiasfactcheck.com/electronic-frontier-foundation/,HIGH,left-center
http://www.nationalcenter.org/,nationalcenter.org,https://mediabiasfactcheck.com/national-center-public-policy-research-ncppr/,MIXED,right
http://bluenationreview.com/,bluenationreview.com,http://mediabiasfactcheck.com/blue-nation-review/,MIXED,left
http://www.realclearpolitics.com/,realclearpolitics.com,http://mediabiasfactcheck.com/real-clear-politics/,HIGH,right-center
https://thebaffler.com/,thebaffler.com,http://mediabiasfactcheck.com/the-baffler/,HIGH,left-center
http://www.presstv.com/,presstv.com,http://mediabiasfactcheck.com/press-tv/,MIXED,left-center
http://www.hoggwatch.com,hoggwatch.com,https://mediabiasfactcheck.com/hogg-watch/,LOW,extreme-right
http://lethbridgeherald.com/,lethbridgeherald.com,http://mediabiasfactcheck.com/lethbridge-herald/,HIGH,left-center
http://www.valleynewslive.com/,valleynewslive.com,http://mediabiasfactcheck.com/red-river-valley-news/,HIGH,right-center
http://highline.huffingtonpost.com,highline.huffingtonpost.com,https://mediabiasfactcheck.com/highline/,HIGH,left-center
http://crosscut.com/,crosscut.com,http://mediabiasfactcheck.com/crosscut-com/,HIGH,left-center
https://yesimright.com/,yesimright.com,http://mediabiasfactcheck.com/yes-im-right/,LOW,extreme-right
http://vidmax.com/,vidmax.com,http://mediabiasfactcheck.com/vidmax-2/,LOW,extreme-right
https://world.wng.org/,world.wng.org,http://mediabiasfactcheck.com/world-magazine/,MIXED,right
https://www.thecipherbrief.com/,thecipherbrief.com,https://mediabiasfactcheck.com/the-cipher-brief/,HIGH,center
http://www.codepink.org/,codepink.org,https://mediabiasfactcheck.com/code-pink/,MIXED,left
https://www.leftscoop.com/,leftscoop.com,http://mediabiasfactcheck.com/leftscoop/,MIXED,left
http://www.sltrib.com/,sltrib.com,http://mediabiasfactcheck.com/salt-lake-tribune/,HIGH,left-center
http://ipatriot.com,ipatriot.com,https://mediabiasfactcheck.com/ipatriot/,MIXED,right
http://www.news-gazette.com/,news-gazette.com,https://mediabiasfactcheck.com/news-gazette/,HIGH,right-center
https://studionewsnetwork.com,studionewsnetwork.com,https://mediabiasfactcheck.com/studio-news-network/,LOW,right
http://www.mcall.com,mcall.com,https://mediabiasfactcheck.com/the-morning-call/,HIGH,center
http://conservativetribune.com/,conservativetribune.com,http://mediabiasfactcheck.com/conservative-tribune/,LOW,extreme-right
http://www.dailysabah.com/,dailysabah.com,http://mediabiasfactcheck.com/daily-sabah/,MIXED,right
https://www.oneindia.com/,oneindia.com,https://mediabiasfactcheck.com/oneindia/,MIXED,left-center
http://newsthump.com/,newsthump.com,http://mediabiasfactcheck.com/news-thump/,LOW,center
https://bullshitnews.org/,bullshitnews.org,https://mediabiasfactcheck.com/bullshit-news/,LOW,center
https://ncse.com/,ncse.com,http://mediabiasfactcheck.com/national-center-for-science-education-ncse/,HIGH,center
https://renewedright.com,renewedright.com,https://mediabiasfactcheck.com/renewedright-com/,MIXED,right
https://www.transparency.org/,transparency.org,http://mediabiasfactcheck.com/transparency-international/,HIGH,center
https://www.adaa.org/,adaa.org,http://mediabiasfactcheck.com/anxiety-and-depression-association-of-america-adaa/,HIGH,center
http://www.alternet.org/,alternet.org,http://mediabiasfactcheck.com/alternet/,MIXED,left
http://www.puppetstringnews.com/,puppetstringnews.com,https://mediabiasfactcheck.com/puppet-string-news/,LOW,extreme-right
https://calwatchdog.com,calwatchdog.com,https://mediabiasfactcheck.com/calwatchdog-com/,HIGH,left-center
http://www.sfchronicle.com/,sfchronicle.com,http://mediabiasfactcheck.com/san-francisco-chronicle/,HIGH,left-center
http://www.progressivestoday.com/,progressivestoday.com,http://mediabiasfactcheck.com/progressives-today/,LOW,extreme-right
http://projectcensored.org/,projectcensored.org,https://mediabiasfactcheck.com/project-censored/,HIGH,left
http://billmoyers.com/,billmoyers.com,http://mediabiasfactcheck.com/billmoyers-com/,HIGH,left-center
https://www.fastcompany.com/,fastcompany.com,https://mediabiasfactcheck.com/fast-company-magazine/,HIGH,left-center
http://www.dailysquib.co.uk/,dailysquib.co.uk,https://mediabiasfactcheck.com/the-daily-squib/,LOW,center
http://www.citypaper.com/,citypaper.com,https://mediabiasfactcheck.com/baltimore-city-paper/,MIXED,left
https://www.jihadwatch.org/,jihadwatch.org,http://mediabiasfactcheck.com/jihad-watch/,LOW,extreme-right
http://thepeoplestruth.com/,thepeoplestruth.com,https://mediabiasfactcheck.com/the-peoples-truth/,LOW,extreme-right
http://www.financialexpress.com/,financialexpress.com,http://mediabiasfactcheck.com/financial-express/,HIGH,center
https://conservativedailypost.com/,conservativedailypost.com,http://mediabiasfactcheck.com/conservative-daily-post/,LOW,extreme-right
http://www.smirkingchimp.com/,smirkingchimp.com,https://mediabiasfactcheck.com/smirking-chimp/,HIGH,left
http://www.pacificresearch.org/home/,pacificresearch.org-home,http://mediabiasfactcheck.com/pacific-research-institute/,HIGH,right-center
http://truthbetold.news/,truthbetold.news,http://mediabiasfactcheck.com/truth-be-told/,HIGH,center
http://thepeoplescube.com,thepeoplescube.com,https://mediabiasfactcheck.com/the-peoples-cube/,LOW,center
http://patrioticviralnews.com/,patrioticviralnews.com,http://mediabiasfactcheck.com/patriotic-viral-news/,LOW,extreme-right
http://www.thenewcivilrightsmovement.com/,thenewcivilrightsmovement.com,http://mediabiasfactcheck.com/the-new-civil-rights-movement/,MIXED,left
http://www.bipartisanreport.com/,bipartisanreport.com,http://mediabiasfactcheck.com/bipartisan-report/,LOW,extreme-left
http://www.viralthread.com/,viralthread.com,https://mediabiasfactcheck.com/viral-thread/,MIXED,center
https://concernedwomen.org/blog/,concernedwomen.org-blog,https://mediabiasfactcheck.com/concerned-women-america/,LOW,extreme-right
http://thehardtimes.net/,thehardtimes.net,http://mediabiasfactcheck.com/the-hard-times/,LOW,center
http://trib.com,trib.com,https://mediabiasfactcheck.com/casper-star-tribune/,HIGH,center
https://ntknetwork.com,ntknetwork.com,https://mediabiasfactcheck.com/ntk-network/,MIXED,right
http://www.thatsnonsense.com/,thatsnonsense.com,http://mediabiasfactcheck.com/thats-nonsense/,HIGH,center
http://www.denverpost.com/,denverpost.com,http://mediabiasfactcheck.com/denver-post/,HIGH,left-center
http://www.telesurtv.net/english/,telesurtv.net-english,http://mediabiasfactcheck.com/telesur/,MIXED,left
http://www.metro.us/,metro.us,http://mediabiasfactcheck.com/metro/,HIGH,left-center
http://www.npr.org/sections/news/,npr.org-sections-news,http://mediabiasfactcheck.com/npr/,HIGH,left-center
https://judicialnetwork.com/,judicialnetwork.com,http://mediabiasfactcheck.com/judicial-crisis-network/,MIXED,right
http://www.dailykos.com/,dailykos.com,http://mediabiasfactcheck.com/daily-kos/,MIXED,left
http://speisa.com/,speisa.com,https://mediabiasfactcheck.com/speisa/,LOW,extreme-right
http://montrealgazette.com/,montrealgazette.com,http://mediabiasfactcheck.com/montreal-gazette/,HIGH,left-center
https://www.thequint.com/,thequint.com,https://mediabiasfactcheck.com/the-quint/,MIXED,right-center
http://outlook.monmouth.edu/,outlook.monmouth.edu,http://mediabiasfactcheck.com/the-outlook-monmouth-university/,HIGH,center
https://aclj.org/,aclj.org,https://mediabiasfactcheck.com/american-center-law-justice-aclj/,MIXED,right
http://elpais.com/elpais/inenglish.html,elpais.com-elpais-inenglish.html,http://mediabiasfactcheck.com/el-pais/,HIGH,left-center
https://tytnetwork.com/,tytnetwork.com,http://mediabiasfactcheck.com/the-young-turks/,HIGH,left
https://www.geneticliteracyproject.org/,geneticliteracyproject.org,http://mediabiasfactcheck.com/genetic-literacy-project/,HIGH,center
https://nowthisnews.com/,nowthisnews.com,http://mediabiasfactcheck.com/nowthis-news/,MIXED,left
http://www.againstcronycapitalism.org/,againstcronycapitalism.org,http://mediabiasfactcheck.com/against-crony-capitialism/,MIXED,right
http://gotnews.com/,gotnews.com,https://mediabiasfactcheck.com/gotnews/,LOW,extreme-right
http://other98.com/,other98.com,http://mediabiasfactcheck.com/the-other-98/,MIXED,left
http://thinkprogress.org/,thinkprogress.org,http://mediabiasfactcheck.com/think-progress/,MIXED,left
http://personalliberty.com/,personalliberty.com,http://mediabiasfactcheck.com/personal-liberty/,LOW,extreme-right
http://www.star-telegram.com/,star-telegram.com,http://mediabiasfactcheck.com/star-telegram/,HIGH,right-center
http://www.trumpservativenews.info,trumpservativenews.info,https://mediabiasfactcheck.com/trumpservative-news/,LOW,extreme-right
http://viraldevil.com,viraldevil.com,http://mediabiasfactcheck.com/viral-devil/,LOW,center
http://www.votevets.org/,votevets.org,http://mediabiasfactcheck.com/votevets-org/,HIGH,left-center
http://www.bizpacreview.com/,bizpacreview.com,http://mediabiasfactcheck.com/bizpac-review/,MIXED,right
http://www.usatoday.com/,usatoday.com,http://mediabiasfactcheck.com/usa-today-2/,HIGH,center
https://thehornnews.com/,thehornnews.com,http://mediabiasfactcheck.com/the-horn-news/,LOW,extreme-right
https://colombiareports.com,colombiareports.com,https://mediabiasfactcheck.com/columbia-reports/,MIXED,left-center
http://www.focusonthefamily.com/,focusonthefamily.com,http://mediabiasfactcheck.com/focus-on-the-family/,LOW,extreme-right
http://heavy.com/,heavy.com,http://mediabiasfactcheck.com/heavy/,HIGH,left-center
http://rightalerts.com/,rightalerts.com,https://mediabiasfactcheck.com/right-alerts/,LOW,extreme-right
http://www.allthatsfab.com/,allthatsfab.com,http://mediabiasfactcheck.com/all-thats-fab/,MIXED,left
http://www.globetoday.com/,globetoday.com,https://mediabiasfactcheck.com/globe-today/,MIXED,left
http://fortnightlyreview.co.uk/,fortnightlyreview.co.uk,https://mediabiasfactcheck.com/fortnightly-review/,HIGH,right-center
http://prospect.org/,prospect.org,http://mediabiasfactcheck.com/the-american-prospect/,HIGH,left
http://www.fairus.org/,fairus.org,http://mediabiasfactcheck.com/the-federation-for-american-immigration-reform-fair/,LOW,extreme-right
http://www.judicialwatch.org/,judicialwatch.org,http://mediabiasfactcheck.com/judicial-watch/,MIXED,right
http://www.sfgate.com/,sfgate.com,http://mediabiasfactcheck.com/sfgate/,HIGH,left-center
http://www.businessinsider.com/,businessinsider.com,http://mediabiasfactcheck.com/business-insider/,HIGH,left-center
http://deepstatenation.com,deepstatenation.com,https://mediabiasfactcheck.com/deepstatenation-com/,MIXED,left
http://ir.net/,ir.net,https://mediabiasfactcheck.com/independent-reporter-ir-net/,MIXED,left
http://elitedaily.com/,elitedaily.com,http://mediabiasfactcheck.com/elite-daily/,MIXED,left
http://www.chroniclesofdemocracy.com/,chroniclesofdemocracy.com,http://mediabiasfactcheck.com/chronicles-of-democracy/,HIGH,left
http://mtstandard.com,mtstandard.com,https://mediabiasfactcheck.com/montana-standard/,HIGH,center
http://www.esquire.com/,esquire.com,http://mediabiasfactcheck.com/esquire-magazine/,HIGH,left
http://takimag.com/,takimag.com,https://mediabiasfactcheck.com/takis-magazine/,LOW,extreme-right
https://squawker.org/,squawker.org,https://mediabiasfactcheck.com/squawker/,LOW,extreme-right
https://www.americanewshub.com,americanewshub.com,https://mediabiasfactcheck.com/american-news-hub/,MIXED,right
https://morningconsult.com/,morningconsult.com,http://mediabiasfactcheck.com/morning-consult/,HIGH,left-center
http://www.carbonated.tv/,carbonated.tv,http://mediabiasfactcheck.com/carbonated-tv/,HIGH,left
http://pmnightlynews.com/,pmnightlynews.com,http://mediabiasfactcheck.com/pm-nightly-news/,LOW,extreme-right
http://www.gopusa.com/,gopusa.com,https://mediabiasfactcheck.com/gopusa/,MIXED,right
https://www.icij.org/,icij.org,http://mediabiasfactcheck.com/international-consortium-of-investigative-journalists/,HIGH,center
http://www.9news.com.au/,9news.com.au,http://mediabiasfactcheck.com/9-news-australia/,HIGH,right-center
https://newint.org/,newint.org,http://mediabiasfactcheck.com/new-internationalist/,HIGH,left
http://www.inquisitr.com/news/,inquisitr.com-news,http://mediabiasfactcheck.com/inquisitr/,MIXED,left-center
https://www.fwweekly.com/,fwweekly.com,https://mediabiasfactcheck.com/fort-worth-weekly/,HIGH,left-center
https://www.consumerreports.org,consumerreports.org,https://mediabiasfactcheck.com/consumer-reports/,HIGH,center
http://trueviralnews.com/,trueviralnews.com,https://mediabiasfactcheck.com/true-viral-news/,HIGH,center
http://politicalsitenews.com,politicalsitenews.com,https://mediabiasfactcheck.com/political-site-news/,LOW,extreme-right
http://www.dailymail.co.uk/ushome/index.html,dailymail.co.uk,http://mediabiasfactcheck.com/daily-mail/,MIXED,right
https://techcrunch.com,techcrunch.com,https://mediabiasfactcheck.com/techcrunch/,HIGH,left-center
https://www.recode.net/,recode.net,https://mediabiasfactcheck.com/recode/,HIGH,center
https://stepfeed.com,stepfeed.com,https://mediabiasfactcheck.com/stepfeed/,MIXED,left-center
http://www.thefiscaltimes.com/,thefiscaltimes.com,http://mediabiasfactcheck.com/the-fiscal-times/,HIGH,right-center
https://conservativetoday.com,conservativetoday.com,https://mediabiasfactcheck.com/conservative-today/,MIXED,right
http://www.pri.org/,pri.org,http://mediabiasfactcheck.com/public-radio-international-pri/,HIGH,left-center
http://www.syriana-analysis.com,syriana-analysis.com,https://mediabiasfactcheck.com/syriana-analysis/,MIXED,left
http://www.jordantimes.com/,jordantimes.com,https://mediabiasfactcheck.com/the-jordan-times/,HIGH,center
https://www.opednews.com/,opednews.com,http://mediabiasfactcheck.com/opednews-oen/,MIXED,left
http://www.lohud.com/,lohud.com,http://mediabiasfactcheck.com/the-journal-news/,HIGH,left-center
http://www.cato.org/regulation/,cato.org-regulation,http://mediabiasfactcheck.com/regulation-magazine/,MIXED,right-center
http://www.clickhole.com/,clickhole.com,http://mediabiasfactcheck.com/clickhole/,LOW,center
http://grist.org/,grist.org,http://mediabiasfactcheck.com/grist/,HIGH,left-center
http://www.wnd.com/,wnd.com,http://mediabiasfactcheck.com/world-net-daily-wnd/,MIXED,right
http://www.breitbartunmasked.com/,breitbartunmasked.com,http://mediabiasfactcheck.com/breitbart-unmasked/,MIXED,left
http://www.geologyin.com/,geologyin.com,http://mediabiasfactcheck.com/geology-in/,HIGH,center
https://www.progressiveliberal.net,progressiveliberal.net,https://mediabiasfactcheck.com/progressive-liberal/,MIXED,left
http://www.amren.com/,amren.com,http://mediabiasfactcheck.com/american-renaissance-magazine/,LOW,extreme-right
http://act.tv,act.tv,https://mediabiasfactcheck.com/act-tv/,HIGH,left
http://www.wionews.com/,wionews.com,https://mediabiasfactcheck.com/wion-world-one-news/,MIXED,center
http://www.baltimoresun.com/,baltimoresun.com,http://mediabiasfactcheck.com/baltimore-sun/,HIGH,left-center
https://www.adflegal.org/,adflegal.org,https://mediabiasfactcheck.com/alliance-defending-freedom/,LOW,extreme-right
http://www.guns.com,guns.com,https://mediabiasfactcheck.com/guns-com/,HIGH,right-center
https://www.getreligion.org/,getreligion.org,https://mediabiasfactcheck.com/get-religion/,MIXED,right
http://www.webmd.com/,webmd.com,http://mediabiasfactcheck.com/webmd/,HIGH,center
https://www.chroniclesmagazine.org/,chroniclesmagazine.org,http://mediabiasfactcheck.com/chronicles-magazine-rockford/,MIXED,right
https://www.alec.org,alec.org,https://mediabiasfactcheck.com/american-legislative-exchange-council-alec/,MIXED,right
http://www.nzherald.co.nz,nzherald.co.nz,https://mediabiasfactcheck.com/new-zealand-herald/,HIGH,center
https://thewalrus.ca/,thewalrus.ca,http://mediabiasfactcheck.com/the-walrus/,HIGH,left
http://canadafreepress.com/,canadafreepress.com,http://mediabiasfactcheck.com/canada-free-press/,MIXED,right
https://rantt.com,rantt.com,https://mediabiasfactcheck.com/rantt-media/,HIGH,left
http://www.americansforprosperity.org,americansforprosperity.org,http://mediabiasfactcheck.com/americans-for-prosperity/,MIXED,right
http://medicalxpress.com/,medicalxpress.com,http://mediabiasfactcheck.com/medicalxpress/,HIGH,center
http://www.jpost.com/Jerusalem-Report,jpost.com-Jerusalem-Report,http://mediabiasfactcheck.com/the-jerusalem-report/,HIGH,left-center
https://www.courthousenews.com,courthousenews.com,https://mediabiasfactcheck.com/courthouse-news-service/,HIGH,center
http://chicagoreporter.com/,chicagoreporter.com,http://mediabiasfactcheck.com/the-chicago-reporter/,HIGH,left-center
https://www.aei.org/,aei.org,http://mediabiasfactcheck.com/american-enterprise-institute/,MIXED,right
http://www.seattlepi.com/,seattlepi.com,http://mediabiasfactcheck.com/seattle-post-intelligencer/,HIGH,left-center
http://thehill.com/,thehill.com,http://mediabiasfactcheck.com/the-hill/,MIXED,left-center
https://www.10news.one/,10news.one,https://mediabiasfactcheck.com/10news-one/,LOW,extreme-right
http://www.tmn.today/,tmn.today,http://mediabiasfactcheck.com/tell-me-now/,LOW,extreme-right
https://international.thenewslens.com/,international.thenewslens.com,https://mediabiasfactcheck.com/the-news-lens/,HIGH,right-center
http://www.oaoa.com,oaoa.com,https://mediabiasfactcheck.com/odessa-american/,HIGH,right-center
http://littlegreenfootballs.com/,littlegreenfootballs.com,http://mediabiasfactcheck.com/little-green-footballs/,MIXED,left
https://www.acpeds.org/,acpeds.org,http://mediabiasfactcheck.com/american-college-of-pediatricians/,LOW,right
https://o4anews.com/,o4anews.com,http://mediabiasfactcheck.com/overpasses-for-america/,LOW,extreme-right
https://euobserver.com/,euobserver.com,http://mediabiasfactcheck.com/eu-observer/,HIGH,left-center
http://www.washingtontimes.com/,washingtontimes.com,http://mediabiasfactcheck.com/washington-times/,HIGH,right-center
http://therightstuff.biz/,therightstuff.biz,http://mediabiasfactcheck.com/the-right-stuff/,LOW,extreme-right
https://understandrealitythroughscience.blogspot.com/,understandrealitythroughscience.blogspot.com,http://mediabiasfactcheck.com/understand-reality-through-science/,HIGH,center
http://tribunist.com/,tribunist.com,http://mediabiasfactcheck.com/tribunist/,MIXED,right
http://worldnewsdailyreport.com/,worldnewsdailyreport.com,https://mediabiasfactcheck.com/world-news-daily/,LOW,center
http://economyincrisis.org/,economyincrisis.org,http://mediabiasfactcheck.com/economy-in-crisis/,MIXED,left
http://realtimepolitics.com/,realtimepolitics.com,http://mediabiasfactcheck.com/real-time-politics/,LOW,extreme-left
http://en-volve.com/,en-volve.com,http://mediabiasfactcheck.com/en-volve/,LOW,extreme-right
http://timesofindia.indiatimes.com/,timesofindia.indiatimes.com,http://mediabiasfactcheck.com/times-of-india/,HIGH,center
http://www.memeorandum.com/,memeorandum.com,https://mediabiasfactcheck.com/memeorandum/,MIXED,center
http://www.dailypresser.com/,dailypresser.com,https://mediabiasfactcheck.com/daily-presser/,LOW,extreme-right
http://indiatoday.intoday.in/,indiatoday.intoday.in,https://mediabiasfactcheck.com/india-today/,HIGH,center
https://www.fairobserver.com,fairobserver.com,https://mediabiasfactcheck.com/fair-observer/,HIGH,center
https://www.japantoday.com/,japantoday.com,http://mediabiasfactcheck.com/japan-today/,HIGH,right-center
https://www.thesaturdaypaper.com.au/,thesaturdaypaper.com.au,https://mediabiasfactcheck.com/the-saturday-paper/,HIGH,left-center
http://www.hillarybeattrump.org/,hillarybeattrump.org,http://mediabiasfactcheck.com/hillary-beat-trump/,LOW,center
http://therightscoop.com/,therightscoop.com,http://mediabiasfactcheck.com/the-right-scoop/,HIGH,right
http://www.vdare.com/,vdare.com,http://mediabiasfactcheck.com/vdare/,LOW,extreme-right
http://dailyworldinformation.com,dailyworldinformation.com,https://mediabiasfactcheck.com/daily-world-information/,LOW,extreme-right
http://freedomsfinalstand.com/,freedomsfinalstand.com,http://mediabiasfactcheck.com/freedoms-final-stand/,LOW,extreme-right
https://www.hrw.org/,hrw.org,http://mediabiasfactcheck.com/human-rights-watch/,HIGH,left-center
https://stubhillnews.com/,stubhillnews.com,http://mediabiasfactcheck.com/stubhill-news/,LOW,center
http://www.exposinggovernment.com,exposinggovernment.com,https://mediabiasfactcheck.com/exposing-government/,LOW,extreme-right
http://www.sun-sentinel.com/,sun-sentinel.com,http://mediabiasfactcheck.com/south-florida-sun-sentinel/,HIGH,right-center
http://tucson.com/,tucson.com,http://mediabiasfactcheck.com/arizona-daily-star/,HIGH,left-center
http://www.castanet.net/,castanet.net,http://mediabiasfactcheck.com/castanet/,HIGH,center
http://londonwebnews.com/,londonwebnews.com,https://mediabiasfactcheck.com/london-web-news/,LOW,extreme-left
http://www.thewhim.com/,thewhim.com,http://mediabiasfactcheck.com/the-whim/,HIGH,center
http://www.newstatesman.com/,newstatesman.com,http://mediabiasfactcheck.com/new-statesman/,HIGH,left
https://www.policyed.org/,policyed.org,http://mediabiasfactcheck.com/policyed/,HIGH,right-center
http://www.wsj.com/,wsj.com,http://mediabiasfactcheck.com/wall-street-journal/,HIGH,right-center
https://www.ff.org,ff.org,https://mediabiasfactcheck.com/frontiers-of-freedom/,MIXED,right
http://thetruthdivision.com/,thetruthdivision.com,http://mediabiasfactcheck.com/the-truth-division/,LOW,extreme-right
http://humanevents.com/,humanevents.com,http://mediabiasfactcheck.com/human-events/,MIXED,right
https://newromantimes.com/,newromantimes.com,http://mediabiasfactcheck.com/new-roman-times/,LOW,center
http://gulfnews.com/,gulfnews.com,http://mediabiasfactcheck.com/gulf-news/,HIGH,right-center
https://budapestbeacon.com/,budapestbeacon.com,https://mediabiasfactcheck.com/the-budapest-beacon/,HIGH,left-center
http://libertyunyielding.com/,libertyunyielding.com,http://mediabiasfactcheck.com/liberty-unyielding/,MIXED,right
http://www.chinadaily.com.cn/,chinadaily.com.cn,http://mediabiasfactcheck.com/china-daily/,HIGH,center
https://www.migrationpolicy.org,migrationpolicy.org,https://mediabiasfactcheck.com/migration-policy-institute/,HIGH,left-center
http://www.governing.com/,governing.com,http://mediabiasfactcheck.com/governing-magazine/,HIGH,left-center
https://www.speakgov.com/,speakgov.com,https://mediabiasfactcheck.com/speakgov-com/,LOW,extreme-right
http://ladylibertysnews.com/,ladylibertysnews.com,http://mediabiasfactcheck.com/lady-liberty-news/,LOW,extreme-right
http://www.foxnews.com/,foxnews.com,http://mediabiasfactcheck.com/fox-news/,MIXED,right
